pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
21,0.5007254,-57.81835,-43.905357,-3.511327,-63.24099,-45.176735,-2.0632298,-61.504433,-44.13541,-1.4800655,-63.52186,-44.121685,-7.338244,-61.81265,-43.091827,-6.4748363,-60.477547,-44.02689,-9.045066,-58.815254,-42.58565,-0.08710473,-62.354576,-35.8409,-8.150846,-58.519787,-29.195017,-2.7640176,-54.16956,-41.558132,-7.7831306,-53.3438,-39.465862,7.990791,-39.388187,-22.953646,-9.253501,-39.032433,-23.203224,9.491887,-19.310783,-10.397193,-13.058478,-16.510853,-14.732926,9.815355,-5.328609,-13.438546,-9.801191,-0.052481055,-22.156942,10.136817,3.9842482,-14.774523,-11.7943945,6.2401905,-22.695555,10.146764,2.4173715,-14.51802,-11.448342,7.120816,-23.078537,9.59872,5.3673406,-24.077301,-8.743629,6.2229543,-25.852118,2.8345146,0.18015863,-3.1060476,-4.665975,-0.13390547,3.9942408,5.164545,33.14348,51.939545,-0.99264824,33.60196,48.096344,5.3356533,28.958567,56.42089,-1.1994703,34.625774,51.879642,6.1067305,45.831005,49.106636,-0.57922405,46.2272,41.81365,6.2974963,44.75238,49.80611,0.7673282,45.220932,42.514366
22,-1.496818,-58.090195,-45.418365,-6.375718,-61.96413,-43.38101,-2.8023574,-62.031353,-44.096935,-1.2666416,-63.41545,-43.64709,-6.0263953,-61.13559,-43.429066,-8.670172,-61.457447,-44.775036,-8.359884,-60.08981,-44.574165,0.11910956,-62.98323,-35.082672,-9.022615,-59.425957,-30.551231,-2.7784479,-54.241028,-40.3231,-7.0450187,-52.317818,-37.797024,8.542688,-41.30065,-24.27334,-8.697578,-38.075405,-22.993391,9.725652,-18.420322,-10.171091,-10.807164,-15.850941,-13.269744,9.974462,-5.9297366,-13.489897,-11.028258,0.424475,-20.211845,10.3292,1.9725901,-14.273423,-13.056412,9.065897,-21.52907,10.086317,1.4869201,-13.856912,-12.096472,7.318986,-22.412634,9.556274,5.503725,-24.291021,-9.54277,6.965736,-26.156355,4.167469,2.4042234,-4.028795,-5.461138,2.763483,3.6823382,4.3623524,37.500957,51.15527,-2.5546446,38.53702,46.912834,3.1999512,31.600466,57.768326,-2.1194544,36.830173,50.265476,5.9475827,45.99398,49.540573,-0.68684596,45.268738,41.710308,7.574077,45.55352,48.627605,0.7755938,46.28775,42.562496
23,-0.12862632,-57.696796,-44.844143,-3.0516574,-63.676582,-43.520058,-3.3317275,-61.884068,-43.468792,-2.036519,-64.77306,-43.427406,-6.605644,-62.333675,-42.104214,-7.448324,-59.738052,-43.49898,-9.187823,-59.846737,-43.069866,0.019404072,-63.62272,-35.90523,-10.135956,-58.520443,-29.78813,-1.8294277,-54.722893,-39.97123,-8.290171,-54.67872,-40.039577,8.691687,-42.498795,-23.524298,-9.087438,-38.068604,-22.315876,9.411518,-19.336563,-11.210396,-11.647364,-16.589495,-13.424389,9.406575,-6.0113897,-14.148251,-11.504169,-0.53710973,-21.402973,9.529553,3.2792835,-14.616506,-11.693238,7.450109,-20.435013,10.00897,1.552138,-15.130667,-12.093138,5.4584436,-22.316404,9.659093,5.0492864,-24.849161,-9.802447,5.113495,-26.396328,3.910293,-0.40977558,-4.798897,-4.997891,-0.25053498,4.6722736,5.124049,34.06105,52.496597,-0.89393735,35.15735,47.1819,4.120934,27.341917,57.80905,-1.7164645,36.144165,52.26599,6.016903,46.911125,49.224304,-0.7778991,46.489243,40.760983,5.655478,45.94699,49.76594,0.7576207,45.068665,41.597763
24,0.9118666,-58.685863,-45.214756,-3.9903045,-62.292862,-43.504242,-2.7995715,-63.99061,-43.181908,-1.1471971,-64.22717,-44.165264,-6.6756487,-61.211895,-45.241714,-8.300361,-62.589245,-43.03213,-9.644562,-60.763596,-42.22509,-0.010355025,-63.358173,-35.995644,-10.176112,-58.73248,-27.775297,-3.7652874,-53.757584,-41.434395,-6.044289,-53.6262,-38.49285,7.65972,-41.5016,-24.780708,-10.276402,-39.085884,-22.315151,10.55122,-19.030725,-11.641751,-13.29752,-14.940481,-13.499675,10.9747505,-5.346304,-13.698772,-10.031059,1.1453611,-20.218554,10.680091,2.1507201,-15.713657,-11.95787,6.704267,-21.027912,10.572906,1.7786778,-14.282311,-11.053141,7.72058,-22.547453,9.899967,6.274787,-24.087297,-10.264624,5.907952,-25.598637,4.612347,-0.15213928,-3.9996967,-5.2392573,-0.30385536,5.029451,5.510932,32.92153,54.52584,-1.6172733,32.913216,47.248096,4.038226,27.920666,58.269924,-1.0074174,33.184444,52.32099,6.513828,45.586506,49.872513,0.47794315,46.183765,40.263206,4.580037,46.478424,50.3554,1.0389559,46.314156,42.283836
25,0.70811504,-57.8061,-44.287663,-3.317062,-64.03215,-43.889145,-4.548033,-62.91155,-45.450764,-0.265216,-63.75552,-44.656326,-6.371393,-61.428123,-41.79093,-7.1433225,-60.81433,-42.55751,-8.977445,-61.709965,-42.54186,0.32452092,-63.085125,-36.20138,-7.867833,-59.62048,-28.169197,-4.0210457,-54.677444,-40.11041,-6.35601,-53.23067,-39.30413,8.892262,-40.546562,-23.606468,-9.155139,-38.640568,-23.58127,10.324044,-17.689693,-12.455854,-12.615665,-14.768168,-14.843005,10.2171,-5.393259,-12.466733,-10.6932335,1.2325561,-19.455025,8.814227,3.2317383,-15.828831,-13.666617,7.123789,-21.154264,10.518988,3.3843732,-14.899915,-11.383863,7.327135,-21.61409,10.259916,4.5137677,-26.17745,-9.3603115,6.0870814,-26.080511,4.809074,3.6832278,-3.044621,-4.963129,2.594328,5.058411,5.05728,37.993755,52.4499,-0.89391613,39.510056,47.101894,5.199618,32.151913,57.373436,-0.98289984,38.877342,51.739887,7.559763,46.430107,49.323917,0.7430496,45.459465,41.54909,6.187675,46.72966,49.773808,0.099481694,44.536865,42.744633
26,-0.89792126,-57.726246,-45.305344,-3.8009908,-62.74975,-44.069885,-2.6526492,-63.18059,-44.491383,-2.2469418,-64.40876,-44.029903,-6.8832235,-60.616215,-42.617382,-7.0598845,-61.438255,-42.2514,-10.399798,-60.29594,-42.565563,0.56491184,-62.71869,-34.945526,-8.91164,-59.4117,-28.302607,-3.888492,-54.62218,-40.976315,-6.4694114,-53.68869,-38.160892,8.838948,-42.46923,-22.456753,-7.566924,-39.378925,-22.665815,9.964975,-19.607416,-10.489696,-11.789854,-16.575283,-13.1644335,9.543972,-4.8043184,-12.63619,-11.557698,0.5392616,-19.630003,11.278965,4.297209,-14.700073,-11.918942,5.700144,-21.228874,9.653275,1.6950948,-13.557505,-10.27981,6.3602285,-20.481321,9.445533,7.3005357,-25.66285,-10.506271,6.2669773,-26.560158,4.1718473,0.070095316,-4.9222894,-5.9018545,-1.299969,5.0402656,5.5411263,34.55672,52.24722,-0.7093229,34.01095,45.934772,5.0381846,28.452457,57.2012,0.33254075,36.08051,51.670864,5.64287,44.887466,50.42608,-0.2671815,45.197826,39.428135,6.3248553,45.285084,50.08215,-1.4620212,46.585773,43.548084
27,0.95911694,-57.446228,-45.177284,-3.6220038,-63.37603,-43.75523,-4.1786222,-64.757286,-44.27351,-2.2837574,-63.429054,-44.64725,-8.087984,-61.04794,-41.655308,-8.369368,-61.057373,-42.53771,-8.53623,-61.066906,-42.53532,-0.4459605,-61.8911,-35.57987,-8.702537,-58.57074,-28.314196,-3.296423,-54.129433,-41.098637,-6.4298096,-51.795483,-39.436,8.133247,-40.286686,-23.99566,-10.849989,-39.34072,-22.47713,9.191204,-20.656513,-10.390143,-12.613854,-13.291689,-14.444796,11.211166,-5.331808,-12.780178,-10.30442,0.2829879,-20.403751,9.1067,3.3303404,-14.516183,-12.569428,7.089372,-21.73504,10.366055,2.3008966,-14.071338,-10.877113,8.242294,-21.503725,9.751099,7.0676813,-24.97822,-9.783672,5.8678255,-27.985104,5.154996,2.0378594,-3.4911406,-5.4145308,1.3547232,5.0897446,5.2910676,36.614063,52.92739,-0.6046978,37.58369,46.361008,4.8505096,30.59255,56.59236,-1.322422,36.464256,50.197475,5.3834853,45.678837,49.468018,-0.538822,46.9945,40.94003,7.0382476,47.31915,49.679504,1.3203132,47.00421,41.994865
28,0.3377664,-57.861053,-44.440136,-2.5310133,-63.781654,-43.118908,-3.534256,-62.802624,-44.50147,-2.480737,-62.666,-45.952717,-6.0720854,-60.310352,-43.21575,-7.855446,-61.02114,-42.548203,-8.123488,-59.989784,-42.147537,1.2118868,-63.337597,-36.17846,-8.768178,-59.151474,-29.322084,-4.66531,-53.054295,-42.131565,-6.940797,-53.46105,-38.278175,7.7373214,-40.37457,-23.190998,-10.708862,-39.091797,-21.606514,8.865117,-19.13904,-12.418893,-11.535698,-16.432724,-14.415616,10.234294,-6.3746505,-12.816498,-10.84946,0.12177849,-20.832502,10.286875,4.9317017,-14.599934,-10.707117,6.8027415,-21.780996,11.034168,2.22323,-14.740078,-10.922605,5.5247173,-21.53902,8.5852995,6.780158,-24.084133,-9.132367,5.0981565,-23.47761,4.726723,-1.1096456,-5.320014,-6.2444806,0.23058346,3.4328394,5.603421,33.64426,52.873055,-1.202265,35.03751,46.744762,3.6212122,29.016779,56.327087,-0.9719014,35.01957,52.144142,6.738906,44.371147,49.554314,-0.39093518,46.191135,42.833294,4.8622303,46.31445,51.343727,1.1930254,46.483047,41.815273
29,-0.78729194,-57.916866,-44.50242,-4.093432,-62.697063,-45.13858,-3.1381254,-63.665157,-44.071724,-1.4437451,-63.938164,-43.177505,-7.315343,-62.37779,-43.575634,-9.187142,-61.061752,-43.87341,-9.459056,-60.28772,-43.38057,1.3676718,-63.84879,-34.854965,-9.756353,-59.49015,-28.278072,-2.8603742,-53.284466,-41.15684,-7.8055916,-52.76163,-40.08958,7.1675158,-42.759735,-22.538353,-8.871267,-38.168316,-23.986643,9.472495,-19.062395,-10.79721,-12.269519,-15.688301,-14.234086,8.514802,-5.2442875,-13.338113,-10.095752,2.543618,-20.452806,9.204863,2.3165147,-16.74049,-12.6022005,7.243246,-20.932457,10.578522,3.4512506,-15.748807,-11.524313,6.6722507,-22.113216,9.033095,5.860547,-25.331537,-10.473937,6.1375084,-26.738758,5.738766,0.0065032183,-4.1342134,-6.252395,0.57782954,3.7157607,3.8796906,34.108055,51.5921,-2.0554342,33.97906,45.76022,3.2301607,28.150772,56.31229,0.74711454,34.785442,50.655033,6.458118,46.36328,49.938274,0.9264889,46.72279,41.55656,5.9444804,47.038445,49.846783,-0.4554789,46.7815,41.75153
30,-0.46712318,-56.452114,-43.90252,-4.7638307,-63.90199,-43.166405,-2.9744966,-63.16476,-44.459255,-1.9146272,-63.736076,-44.1564,-7.1308246,-60.57424,-43.25912,-9.280159,-61.321686,-43.561,-8.052867,-61.567223,-43.610184,-1.5187874,-62.09251,-36.909817,-10.619924,-57.37734,-29.657354,-2.2949543,-54.060226,-40.59296,-7.4341745,-53.6765,-38.832973,6.2121572,-41.015053,-23.737295,-9.197133,-38.117596,-22.967424,9.267192,-19.025314,-11.522871,-12.223926,-14.0942955,-13.465574,8.7130785,-5.1178412,-12.043156,-9.868018,0.8253356,-22.303087,9.845833,3.454241,-13.920477,-12.846689,5.703633,-22.655285,12.137128,2.96144,-13.233278,-11.593455,7.1958146,-21.699356,9.059834,6.171638,-24.700706,-9.4132,6.3001447,-26.907522,3.1352153,4.2288446,-4.801971,-3.639892,3.872951,5.3660936,5.3916264,38.653015,51.642944,-1.0628471,36.172817,47.471813,4.245023,30.053814,58.19043,-2.0541167,37.374027,50.039364,5.547098,43.885834,50.820896,0.1259681,45.11342,41.147285,4.328666,46.07491,51.05825,0.31084126,46.216045,42.832653
31,-0.07132689,-58.363514,-45.479927,-4.8330255,-62.97296,-43.817245,-3.2137163,-64.24123,-43.95994,-1.7120305,-63.967297,-44.067764,-7.9149036,-61.019806,-43.356052,-6.6357336,-60.455853,-42.68151,-8.282593,-61.081562,-42.76258,0.21064113,-63.009907,-35.08123,-8.265182,-60.199764,-28.537674,-2.5434735,-53.38911,-41.037647,-6.7863507,-53.33829,-37.990658,8.232442,-41.580055,-24.082699,-7.4110928,-37.54673,-22.969946,10.76196,-19.090273,-11.042894,-9.857691,-16.301975,-14.904049,9.900624,-4.762972,-13.061209,-11.173986,1.6983426,-20.031689,10.4703245,3.2265801,-15.197729,-11.689166,7.5526295,-20.410257,10.329827,2.006576,-13.868301,-10.696871,7.8204894,-22.63991,8.030666,7.4495525,-25.489435,-8.618241,7.7755804,-24.81552,5.568501,-0.8488,-3.3454392,-4.258841,0.17548697,5.4881773,5.2842364,34.083748,52.934254,-1.2141675,33.34754,46.799133,5.2733293,26.598827,57.752106,-1.000264,35.43948,50.412693,5.8080134,44.31095,50.753952,0.6444692,45.756626,40.996136,7.1462493,47.411655,49.636658,-0.33404133,45.020947,42.215996
32,0.35392055,-60.234615,-45.030354,-3.1695366,-63.510887,-44.882133,-4.5552325,-63.267982,-42.749454,-2.2347205,-64.72411,-42.680683,-9.147157,-61.606293,-42.769325,-8.795201,-60.03355,-43.66207,-9.532452,-61.346287,-43.426594,-1.0001578,-64.11461,-34.12884,-9.192894,-58.782322,-29.094162,-2.9924412,-52.804543,-41.802734,-5.865196,-52.471527,-39.275513,7.3423715,-40.227432,-24.505806,-9.376912,-39.19012,-23.335052,10.137644,-19.21979,-12.54097,-12.27713,-16.24866,-13.340398,10.173692,-4.9858046,-13.695775,-11.059246,1.6240596,-20.176088,11.220525,3.808605,-14.674158,-11.675464,7.388079,-21.44393,9.973717,0.91151536,-13.769753,-9.851141,6.412997,-22.206196,9.726187,6.0900435,-24.614738,-10.270173,4.029865,-24.698973,4.5630527,0.4121326,-4.6984525,-5.0716434,1.7798331,4.090161,4.9189506,34.265865,51.56511,-1.3997139,33.5274,46.78896,3.9514706,28.033901,57.692543,-0.7634582,35.01977,50.202427,6.174417,45.788887,51.027435,0.3894857,46.89087,40.971054,7.058859,44.24008,49.54917,0.39185917,45.0625,42.111004
33,0.6269476,-57.377205,-45.66914,-4.0680757,-62.57903,-44.956673,-2.401998,-62.041584,-42.730217,-1.5918117,-63.749763,-42.65716,-6.2162466,-60.8392,-42.496906,-8.488463,-62.22226,-44.104946,-9.041956,-62.235943,-43.51577,-2.606912,-63.15291,-36.011524,-9.966954,-58.275936,-28.428541,-3.1590917,-54.385227,-41.492123,-7.239646,-52.384106,-38.295982,9.296511,-39.983307,-23.028662,-8.837954,-40.189278,-23.824821,9.942248,-18.50737,-11.059109,-12.450677,-15.752585,-15.278486,10.26655,-3.9921184,-11.618355,-11.376497,1.9027216,-20.646416,10.055707,2.9932597,-15.047205,-11.167164,5.989255,-22.658548,9.2168665,2.1386008,-14.367332,-11.606643,6.379031,-20.849264,10.688632,6.75361,-26.09314,-10.378756,6.0752764,-27.227526,6.427768,0.04150672,-4.73198,-4.23883,-0.6305399,4.957245,4.468445,34.72219,51.684616,-0.45110154,35.23858,45.961273,4.3052025,26.764551,56.626297,-0.4243495,34.198563,50.237663,5.28796,47.064964,49.758312,-0.17151411,45.582085,40.76463,4.8187175,45.802376,49.5046,0.8477894,47.185547,41.187576
34,1.4464468,-58.837498,-47.304317,-5.220935,-63.880646,-43.233963,-2.041607,-63.7619,-44.10769,-0.8793875,-63.785683,-43.64405,-7.0678296,-60.254143,-42.89721,-8.156851,-61.106,-44.189854,-9.891842,-60.799824,-41.34172,-0.031943318,-62.887634,-36.531227,-8.222505,-59.10627,-28.524498,-4.5854397,-55.177105,-42.50886,-6.7996006,-52.559055,-38.89283,8.018523,-41.149624,-23.053234,-8.497255,-38.970615,-23.141455,10.475446,-17.688902,-11.639468,-12.181008,-15.278333,-12.715177,10.531785,-4.4789615,-12.221222,-12.017105,0.82231134,-20.905346,7.492347,3.6237142,-15.347125,-12.3138485,6.9013605,-23.702164,8.095625,2.9218934,-14.513341,-10.061124,6.9334784,-21.714388,9.139267,6.90389,-25.797077,-7.9460115,6.8306236,-27.00946,4.7072196,3.2464488,-5.054109,-5.2439027,2.8446932,5.8838935,5.6178,39.674282,51.357918,-0.22435647,39.028866,47.129974,3.4838748,32.20252,57.316868,0.84917104,38.311665,51.847565,7.0073996,46.849987,48.69001,-0.113278985,43.50274,41.45974,5.5821557,45.704952,49.95884,-0.21657233,45.35992,43.072433
35,0.4822475,-58.395866,-47.477062,-3.3457513,-64.210976,-44.454662,-2.4343245,-63.543804,-42.607594,-3.6351452,-64.746826,-43.77996,-5.788764,-61.496174,-42.727623,-8.952369,-60.66983,-43.75405,-8.948975,-61.235844,-44.74616,1.6421661,-63.147213,-34.838432,-8.012027,-58.04432,-30.633854,-4.0364184,-54.556065,-39.753654,-6.823451,-53.2773,-39.78133,7.8695683,-40.863537,-24.493877,-9.259669,-39.546646,-22.812803,10.878549,-18.636562,-10.080615,-12.158454,-16.125175,-14.95948,10.567426,-4.617465,-11.942514,-11.3539295,0.8860488,-19.777603,9.295179,2.8930128,-14.791031,-12.812465,7.1759815,-22.779135,10.49161,1.6956415,-14.67912,-9.95592,8.052953,-20.519001,9.281684,5.9463696,-25.577488,-11.140893,6.083736,-25.672142,4.888187,-0.19748712,-4.0388,-5.6721525,-0.15415204,5.347478,4.726107,33.172382,52.697536,1.666897,34.833637,48.00281,3.2521648,27.468317,56.778297,0.06546295,35.44081,51.099274,5.530037,44.89767,49.373573,0.04263084,46.782642,40.073944,6.405762,46.38262,49.77131,-1.9417244,46.395344,41.692986
36,-1.0767107,-58.379543,-44.04503,-4.556068,-63.135353,-45.582844,-2.9423242,-61.207047,-43.9714,-3.3588347,-63.52744,-42.82602,-7.10428,-59.584297,-42.122375,-8.025372,-61.699974,-42.78228,-8.6891165,-60.725964,-43.286976,-0.6218186,-62.352093,-37.12895,-9.28032,-59.928383,-27.571543,-3.3542004,-53.649883,-41.278095,-7.590845,-53.526455,-39.35437,8.562192,-41.569515,-24.15158,-8.681419,-39.605904,-23.771297,10.828619,-19.373846,-10.56427,-12.516279,-16.077839,-12.117474,10.309552,-6.206429,-12.593442,-10.595024,2.1203208,-18.292513,11.361784,4.0452967,-15.433305,-13.925444,6.5218954,-21.779583,11.551471,1.9690292,-13.951731,-11.067201,7.8669543,-21.383377,7.7868943,6.958339,-25.678394,-10.935509,6.8213406,-26.12101,5.673645,1.6761668,-3.194425,-4.933202,0.6411473,5.9117975,5.3396378,33.371525,53.03687,-1.0179303,34.058254,47.413635,2.8465195,29.725786,56.64277,-1.7098625,35.988293,51.81086,7.231708,44.932816,50.10874,0.14161764,45.650955,41.221657,5.4994864,45.241463,50.221275,0.19884966,46.06095,42.3576
37,1.139822,-57.6198,-45.570038,-4.3119965,-63.196354,-44.634243,-3.7174203,-63.480145,-44.603348,-1.1147578,-63.297478,-43.553173,-7.4470882,-62.683353,-43.727734,-7.177505,-60.120117,-43.64214,-8.686885,-59.161983,-43.929844,-0.42207676,-62.152706,-35.03964,-9.138669,-61.306522,-29.341955,-3.1345613,-53.399345,-41.25702,-7.881962,-54.807674,-40.251396,6.939778,-41.62259,-23.890217,-9.831017,-40.956596,-22.067749,10.7382145,-18.912922,-10.679928,-12.0343485,-16.517557,-14.546698,10.473111,-5.381163,-12.182166,-11.091609,0.46579385,-19.974768,10.012535,1.8773743,-16.135416,-14.098991,5.605743,-20.905594,9.781717,1.4298673,-13.564027,-11.5397415,6.7291956,-21.377663,9.650987,7.063527,-25.284153,-9.980141,6.193439,-26.176489,4.6388235,-0.053249657,-3.4105968,-4.3365526,0.6097258,5.552417,5.066953,33.089767,52.67945,-1.8505198,32.553368,47.807396,3.1177442,27.393139,55.574257,-2.4501734,35.844967,49.9978,6.0974083,45.214043,49.630333,-0.58357096,46.746227,41.029716,6.4617777,45.58579,49.208015,-1.2745888,46.51655,42.713043
38,0.66043764,-57.297962,-45.139633,-4.456043,-64.00491,-43.182983,-4.005933,-63.932636,-44.69364,-2.6567085,-63.03283,-45.18442,-8.496152,-60.793697,-43.534073,-7.818293,-61.432755,-44.10453,-9.516987,-61.563206,-42.703598,-0.34648165,-63.083492,-33.93046,-8.935185,-58.849327,-29.656605,-3.9444957,-54.030743,-42.157845,-7.1401114,-51.96504,-38.165348,7.699112,-42.579426,-24.626371,-9.695713,-38.782925,-23.564638,9.898678,-18.697254,-10.800261,-11.42589,-15.581064,-14.709183,10.604288,-5.360811,-14.036626,-11.540293,1.8495443,-19.620401,8.547342,2.329502,-14.511925,-12.051166,7.3641877,-22.132421,9.670634,2.132319,-13.868948,-11.50963,7.43,-22.896486,10.436764,6.096225,-25.341953,-9.252669,6.7314463,-27.69836,6.0163426,0.36093268,-2.9583633,-4.16742,-1.1158692,4.894005,5.8079376,32.847275,52.19771,-1.4457651,33.182373,45.650208,3.6335802,28.013203,56.98055,-0.7003653,35.528145,52.321533,4.76008,46.25362,50.90175,1.0037264,46.377766,41.791153,5.977271,46.006664,50.11016,-0.6093592,46.72961,42.546955
39,-0.29781267,-59.917965,-45.31353,-5.053417,-63.33634,-43.66402,-3.7941284,-62.357754,-43.4731,-1.9638482,-63.16743,-43.178127,-7.7185783,-61.885048,-45.757534,-7.810226,-59.952366,-42.584175,-8.107952,-62.030506,-43.64011,-1.3438979,-61.7713,-35.18842,-10.556793,-59.94384,-29.4665,-3.0994902,-54.066067,-40.32949,-6.4362135,-52.8281,-38.9781,6.774935,-41.109844,-23.458,-9.259113,-38.06061,-24.31733,10.804527,-18.352814,-11.805671,-12.099018,-13.90825,-13.308986,10.420553,-4.7529554,-14.626932,-10.127907,1.3929614,-19.848621,10.645119,1.7008396,-13.760425,-12.989166,5.811423,-22.172312,9.494611,1.7947769,-14.360715,-10.594007,4.843796,-21.572338,9.0468235,6.034916,-24.374916,-9.143794,6.0288863,-26.874577,4.7170815,-0.039186776,-4.6936293,-5.613339,-0.3648308,4.8036995,4.7593613,35.414913,51.425137,-0.50813264,34.262733,47.110134,3.5950515,29.306091,57.21239,0.12307823,35.51087,51.46701,5.912031,45.562355,50.482346,1.1418948,47.097294,40.397785,7.3070517,45.26417,50.031883,-1.207054,45.226604,42.368515
40,0.76423866,-59.19493,-44.09171,-4.0589967,-62.439575,-41.976986,-2.8786273,-62.180176,-45.66917,-1.3454194,-63.860683,-43.647568,-7.7840924,-61.72302,-42.551315,-7.0461326,-60.722073,-43.69189,-10.190479,-61.030567,-42.716072,1.2373918,-61.417843,-35.860867,-9.307018,-57.636246,-30.887955,-3.3300714,-54.280502,-40.75301,-7.0592637,-52.562347,-38.72243,7.9925265,-39.832104,-23.77399,-9.990953,-39.21196,-23.168453,10.593476,-20.847124,-10.118803,-10.763087,-14.64446,-13.464946,10.147242,-5.7676554,-14.007101,-11.179559,2.0691192,-19.575706,10.944956,4.721525,-15.281706,-12.176129,8.720667,-22.131556,9.274789,0.9419433,-13.654722,-9.6263685,6.6221375,-22.940136,9.563766,6.2757163,-23.768982,-10.119316,6.223307,-26.803545,4.785157,0.111851774,-4.2235847,-4.990378,-1.0810695,3.9033904,3.8760886,33.531345,51.927647,-1.3752141,33.298832,48.32741,3.8066595,28.685575,56.59809,-1.0576525,33.753628,50.81279,6.3672876,46.394753,50.24978,-0.95471996,45.77988,39.85515,7.044615,45.961205,48.9014,0.54610384,44.829533,41.180336
41,-0.7858925,-58.913143,-43.56549,-4.1329107,-62.43788,-44.798122,-2.8311145,-62.877216,-43.37896,-2.7246332,-63.582287,-43.700947,-6.9715986,-61.012268,-43.14542,-8.292998,-60.036118,-42.781776,-9.496342,-61.051075,-43.218033,0.72233915,-62.784897,-35.753075,-8.2333765,-57.797153,-29.394003,-3.1171584,-54.927353,-42.515873,-6.972644,-54.566544,-38.108124,8.219979,-40.356487,-23.002096,-9.625736,-38.966286,-23.72204,9.772837,-20.214203,-10.101468,-12.964369,-16.144321,-14.850746,9.164366,-3.8298182,-12.522365,-11.071946,0.30082756,-19.163893,9.546529,3.2937505,-16.266,-13.004938,6.40809,-21.744368,10.538904,2.8384266,-15.464886,-10.200489,6.2727356,-20.092903,10.767429,5.5075374,-23.706472,-10.288398,5.587261,-25.536318,4.9454484,1.8631366,-4.35236,-3.7134178,-0.26097357,5.9999948,5.303784,36.125263,51.204212,-1.9446608,36.27298,45.983395,2.646058,28.552282,57.318882,-0.4969657,36.656693,50.45831,5.0391216,46.28472,50.046215,0.6044952,46.36794,39.722393,4.999508,45.938656,50.267326,0.7406891,45.901188,42.12339
42,0.7873752,-58.023262,-45.45441,-3.9784362,-63.41793,-43.819702,-2.8527117,-62.67553,-43.407368,-0.77466047,-64.78242,-43.69316,-6.013165,-61.32425,-42.814335,-6.7466545,-61.606796,-42.518974,-8.209559,-61.657116,-42.944466,-1.1925157,-63.399517,-36.893818,-10.102306,-60.00182,-29.161747,-2.3457186,-55.826202,-41.554665,-6.724801,-51.887394,-38.41003,9.366658,-40.344162,-24.899502,-7.7990775,-38.76447,-23.352041,9.542386,-16.920366,-11.492573,-13.907569,-16.353582,-14.087817,10.805762,-5.1806674,-12.054152,-9.236978,0.8698294,-19.653872,10.456948,4.411292,-14.5670595,-10.356648,7.505019,-22.014202,8.724517,1.3475009,-14.782944,-11.56944,6.4487324,-20.798403,8.501302,5.708207,-25.35975,-9.590124,6.486358,-27.446293,4.5040407,1.6429076,-3.8654945,-5.1262145,1.3105719,4.000212,6.918216,34.865208,53.040745,-1.1376647,33.998787,44.55573,4.0520835,28.710516,57.48931,-1.5471412,35.55632,51.20942,5.995236,45.88847,49.163956,1.2961831,46.886993,40.62744,6.1831245,45.23668,50.52882,0.3711454,44.70631,41.45924
